Main Author ID,Author Name,H-Index,I-Index,Two-Year Mean Citedness,Institution,Country Code,Publication Year,Co-Author ID,Co-Author Display Name,Co-Author Counts,Sum Max Cited By Percentile Year,Avg Max Cited By Percentile Year
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5031865499,Susan M. Hancock,1,99.4,99.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5091577627,Duy Nguyen,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5069380668,Adrian L. Slusarczyk,2,197.7,98.85
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5077554152,Heinz Neumann,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5014560652,María García-Alai,1,97.8,97.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5018812555,Rajendra Uprety,1,98,98
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5024663503,Satpal Virdee,1,99.4,99.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5043755661,Lloyd Davis,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2010,A5076196727,Maria M. Garcia Alai,1,98,98
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2011,A5091733116,Jason W. Chin,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5066008654,Chin Cheng Chou,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5028438386,Ambra Bianco,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5061124639,Alexander Deiters,2,168.9,84.45
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5091577627,Jessica Torres‐Kolbus,2,199.7,99.85
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5077554152,Fiona M. Townsley,2,168.9,84.45
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5030006041,Jason W. Chin,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5010396576,T Ashton Cropp,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5051245318,Janet S. Anderson,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5012433527,Peter G. Schultz,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5028561139,Sebastian Greiss,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5074271707,Wolfgang H. Schmied,2,199.4,99.7
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5039833336,Lloyd Davis,1,99.9,99.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2012,A5091733116,Kathrin Lang,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5060590494,Ambra Bianco,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5002699020,Nabil M. Wilf,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5061124639,Jason W. Chin,1,99.7,99.7
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5091577627,Stephen Wallace,1,92.1,92.1
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5077554152,Chayasith Uttamapinant,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5060539141,T. S. J. Elliott,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5069126441,Ryan A. Mehl,1,99.7,99.7
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5003365197,Wolfgang H. Schmied,1,94.9,94.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5012433527,Amit Sachdeva,1,94.9,94.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5074271707,Daniel J. Cox,2,191.9,95.95
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5019421146,Simon J. Elsässer,1,99.7,99.7
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5061174637,Lloyd Davis,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2014,A5030497987,Kathrin Lang,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5048822990,Jason W. Chin,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5043370897,Václav Beránek,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5091577627,Jonathan D. Howe,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5062901373,Mohan Mahesh,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5029103757,Chayasith Uttamapinant,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5074271707,Lloyd Davis,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2015,A5019421146,Anaïs Pitto‐Barry,1,99.6,99.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5051764330,Kaihang Wang,2,198.8,99.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5079823537,Toke P. Krogager,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5048822990,Tiongsun Chia,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5027876619,Jason W. Chin,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5077554152,Russell J. Ernst,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5069126441,Julius Fredens,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5029103757,Elizabeth S. Maywood,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5061659558,T. S. J. Elliott,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5066663559,Olivia S. Walker,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5077780394,Václav Beránek,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5003365197,Roberto Zanchi,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5014317730,Samuel H. Kim,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5086800317,Michael H. Hastings,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5048437113,Simon J. Elsässer,1,99.3,99.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2016,A5044702420,Anaïs Pitto‐Barry,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2017,A5066008654,Alexander Deiters,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2017,A5028438386,Jason W. Chin,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2017,A5051702467,Peter G. Schultz,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2017,A5080060908,T. Ashton Cropp,1,70.4,70.4
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2018,A5013562042,Václav Beránek,2,197.6,98.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2018,A5029103757,Jason W. Chin,1,98,98
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5026032684,Tiongsun Chia,1,68.5,68.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5079823537,Yonka Christova,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5061124639,Jason W. Chin,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5077554152,Julius Fredens,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5043447862,Andres Gonzalez Llamazares,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5085495473,Mirko Wagner,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5029103757,T. S. J. Elliott,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5081702320,Thomas Carell,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5003365197,Václav Beránek,2,168.5,84.25
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5079094110,Daniel Dunkelmann,1,68.5,68.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5005641628,Benjamí Oller‐Salvia,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5016688268,Wesley E. Robertson,4,316,79
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5019421146,Wolfgang H. Schmied,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5046098531,Stephen D. Fried,1,68.5,68.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5031433365,Chayasith Uttamapinant,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5041967373,Louise F. H. Funke,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2019,A5044702420,Daniel de la Torre,1,100,100
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5013562042,Daniele Cervettini,2,198.7,99.35
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5071083825,Jason W. Chin,1,99.2,99.2
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5091577627,Louise F. H. Funke,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5065595809,Zhiyan Xi,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5045248659,Lucy Colwell,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5085495473,Inja Radman,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5062976895,Shan Tang,1,99.2,99.2
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5013630294,Daniel Dunkelmann,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5081702320,Ailish Tynan,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5015228689,Kieran Baxter,1,99.5,99.5
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5046098531,Julian C. W. Willis,1,99.2,99.2
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5091733116,Sebastian Greiss,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5072324949,Stephen D. Fried,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5007443133,Angeliki Goutou,1,84,84
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5041967373,Lloyd Davis,1,99.2,99.2
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2020,A5046017741,Adam T. Beattie,1,99.2,99.2
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5043447862,Julius Fredens,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5044788133,Wesley E. Robertson,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5034680715,Sebastian Greiss,1,98.9,98.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5072324949,Louise F. H. Funke,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5020035912,T. S. J. Elliott,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5044702420,Yonka Christova,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5071083825,Sebastian Oehm,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5072383579,Adam T. Beattie,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5065595809,Angeliki Goutou,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5085495473,Daniele Cervettini,1,98.9,98.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5068079731,Jason W. Chin,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5041967373,Zhiyan Xi,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5007443133,Martin Spinck,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5024966463,George P. C. Salmond,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5091577627,Daniel Dunkelmann,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5015228689,Sarah Maslen,1,98.9,98.9
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5018885594,Ailish Tynan,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5045248659,Kieran Baxter,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5013630294,Kim C. Liu,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5003365197,Franz L. Böge,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5081702320,Daniel de la Torre,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5091733116,Salvador Buse,1,93.3,93.3
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5031433365,Jack M O'Shea,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2021,A5054269276,Lloyd Davis,1,99.8,99.8
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5043447862,Jérôme F. Zürcher,1,98.6,98.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5014864814,Tomás Kappes,1,98.6,98.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5003365197,Jason W. Chin,1,98.6,98.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5035651490,George P. C. Salmond,1,98.6,98.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5045650524,Gianluca Petris,1,98.6,98.6
A5077915220,Jason W. Chin,74,133,8.423076923,MRC Laboratory of Molecular Biology,GB,2022,A5020035912,Wesley E. Robertson,1,98.6,98.6
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,1994,A5082326986,Massimo Di Giulio,1,96,96
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,1994,A5059191789,Maria Rosaria Capobianco,1,96,96
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,1998,A5059191789,Massimo Di Giulio,1,93.4,93.4
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,1999,A5059191789,Massimo Di Giulio,1,95.8,95.8
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5086053121,Giovanni Colonna,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5051416813,Fernando Álvarez-Valín,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5052003831,Maria Luisa Chiusano,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5059191789,Giuseppe D’Onofrio,1,90.7,90.7
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5083068771,Mario Medugno,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5005662490,Massimo Di Giulio,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2000,A5091048572,Gaetano Ammirato,1,95.9,95.9
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2001,A5059191789,Massimo Di Giulio,1,91,91
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2007,A5005001958,Marco Archetti,1,87.1,87.1
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2009,A5045153980,Massimo Di Giulio,1,89.3,89.3
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2013,A5012101892,Massimo Di Giulio,1,86.5,86.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2013,A5026404241,Gustavo Caetano‐Anollés,1,86.5,86.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2014,A5012693105,Massimo Di Giulio,1,87.7,87.7
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2014,A5074704114,Marco Moracci,1,87.7,87.7
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2018,A5054132482,Grigoriy Gogoshin,1,85.5,85.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2018,A5048043338,Sergio Branciamore,1,85.5,85.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2018,A5032380606,Angelo Facchiano,1,87.5,87.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2018,A5041484612,Massimo Di Giulio,1,85.5,85.5
A5016903088,Massimo Di Giulio,40,118,2.3,National Research Council,IT,2022,A5082819487,Massimo Di Giulio,1,93.5,93.5
A5002910622,Peter R. Wills,26,60,2.230769231,University of Auckland,NZ,1997,A5049061942,Peter R. Wills,1,89,89
A5002910622,Peter R. Wills,26,60,2.230769231,University of Auckland,NZ,2006,A5061586847,Peter R. Wills,1,76,76
A5002910622,Peter R. Wills,26,60,2.230769231,University of Auckland,NZ,2006,A5003452560,D. Allan Drummond,1,76,76
A5002910622,Peter R. Wills,26,60,2.230769231,University of Auckland,NZ,2006,A5057885534,Kay Nieselt,1,76,76
A5002910622,Peter R. Wills,26,60,2.230769231,University of Auckland,NZ,2015,A5061586847,Peter R. Wills,1,91.9,91.9
